#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Host Connected,Button Down,End of File
10848,05-31-2023 18:30:00,30.71,31.30,11.81,,,
10849,05-31-2023 18:40:00,30.69,31.38,11.82,,,
10850,05-31-2023 18:50:00,30.71,31.46,11.88,,,
10851,05-31-2023 19:00:00,30.72,31.66,11.99,,,
10852,05-31-2023 19:10:00,30.71,31.81,12.05,,,
10853,05-31-2023 19:20:00,30.72,31.78,12.05,,,
10854,05-31-2023 19:30:00,30.72,31.73,12.02,,,
10855,05-31-2023 19:40:00,30.72,31.67,11.99,,,
10856,05-31-2023 19:50:00,30.70,31.66,11.97,,,
10857,05-31-2023 20:00:00,30.72,31.74,12.03,,,
10858,05-31-2023 20:10:00,30.72,31.70,12.01,,,
10859,05-31-2023 20:20:00,30.72,31.74,12.03,,,
10860,05-31-2023 20:30:00,30.76,32.08,12.22,,,
10861,05-31-2023 20:40:00,30.74,32.39,12.34,,,
10862,05-31-2023 20:50:00,30.75,32.80,12.55,,,
10863,05-31-2023 21:00:00,30.70,33.11,12.65,,,
10864,05-31-2023 21:10:00,30.62,32.92,12.49,,,
10865,05-31-2023 21:20:00,29.85,32.04,11.41,,,
10866,05-31-2023 21:30:00,29.73,31.80,11.19,,,
10867,05-31-2023 21:40:00,29.74,31.73,11.17,,,
10868,05-31-2023 21:50:00,28.98,32.16,10.71,,,
10869,05-31-2023 22:00:00,23.58,39.56,9.05,,,
10870,05-31-2023 22:10:00,20.75,46.37,8.85,,,
10871,05-31-2023 22:20:00,20.22,48.37,9.00,,,
10872,05-31-2023 22:30:00,20.10,49.18,9.12,,,
10873,05-31-2023 22:40:00,20.03,49.62,9.19,,,
10874,05-31-2023 22:50:00,20.01,49.85,9.24,,,
10875,05-31-2023 23:00:00,20.02,49.91,9.27,,,
10876,05-31-2023 23:10:00,19.97,50.04,9.26,,,
10877,05-31-2023 23:20:00,19.98,50.29,9.34,,,
10878,05-31-2023 23:30:00,19.98,50.54,9.42,,,
10879,05-31-2023 23:40:00,19.95,50.92,9.50,,,
10880,05-31-2023 23:50:00,19.96,50.26,9.32,,,
10881,06-01-2023 00:00:00,19.95,49.84,9.18,,,
10882,06-01-2023 00:10:00,19.91,49.97,9.19,,,
10883,06-01-2023 00:20:00,19.95,49.79,9.17,,,
10884,06-01-2023 00:30:00,19.92,49.76,9.14,,,
10885,06-01-2023 00:40:00,19.91,49.69,9.11,,,
10886,06-01-2023 00:50:00,19.92,49.39,9.03,,,
10887,06-01-2023 01:00:00,19.94,49.26,9.00,,,
10888,06-01-2023 01:10:00,19.90,49.16,8.94,,,
10889,06-01-2023 01:20:00,19.94,49.04,8.93,,,
10890,06-01-2023 01:30:00,19.89,48.94,8.86,,,
10891,06-01-2023 01:40:00,19.88,48.86,8.83,,,
10892,06-01-2023 01:50:00,19.94,48.76,8.85,,,
10893,06-01-2023 02:00:00,19.90,48.34,8.69,,,
10894,06-01-2023 02:10:00,19.91,47.91,8.57,,,
10895,06-01-2023 02:20:00,19.90,47.49,8.43,,,
10896,06-01-2023 02:30:00,19.94,47.30,8.40,,,
10897,06-01-2023 02:40:00,19.89,47.33,8.37,,,
10898,06-01-2023 02:50:00,19.94,47.42,8.43,,,
10899,06-01-2023 03:00:00,19.89,47.56,8.44,,,
10900,06-01-2023 03:10:00,19.92,47.69,8.51,,,
10901,06-01-2023 03:20:00,19.87,48.13,8.60,,,
10902,06-01-2023 03:30:00,19.91,48.29,8.68,,,
10903,06-01-2023 03:40:00,19.88,48.55,8.73,,,
10904,06-01-2023 03:50:00,19.91,48.69,8.81,,,
10905,06-01-2023 04:00:00,19.92,48.84,8.86,,,
10906,06-01-2023 04:10:00,19.87,48.86,8.82,,,
10907,06-01-2023 04:20:00,19.90,48.74,8.81,,,
10908,06-01-2023 04:30:00,19.86,48.62,8.73,,,
10909,06-01-2023 04:40:00,19.88,48.50,8.72,,,
10910,06-01-2023 04:50:00,19.87,48.42,8.68,,,
10911,06-01-2023 05:00:00,19.85,48.52,8.69,,,
10912,06-01-2023 05:10:00,19.89,48.50,8.73,,,
10913,06-01-2023 05:20:00,20.54,48.29,9.25,,,
10914,06-01-2023 05:30:00,20.81,51.42,10.45,,,
10915,06-01-2023 05:40:00,23.95,49.49,12.75,,,
10916,06-01-2023 05:50:00,28.91,38.97,13.57,,,
10917,06-01-2023 06:00:00,30.18,35.41,13.22,,,
10918,06-01-2023 06:10:00,30.46,34.31,12.98,,,
10919,06-01-2023 06:20:00,30.49,33.81,12.78,,,
10920,06-01-2023 06:30:00,30.55,33.59,12.74,,,
10921,06-01-2023 06:40:00,30.54,33.44,12.66,,,
10922,06-01-2023 06:50:00,30.60,33.27,12.63,,,
10923,06-01-2023 07:00:00,30.62,33.23,12.63,,,
10924,06-01-2023 07:10:00,30.62,33.15,12.59,,,
10925,06-01-2023 07:20:00,30.63,33.11,12.58,,,
10926,06-01-2023 07:30:00,30.63,33.15,12.60,,,
10927,06-01-2023 07:40:00,30.64,33.16,12.62,,,
10928,06-01-2023 07:50:00,30.66,33.15,12.63,,,
10929,06-01-2023 08:00:00,30.64,33.12,12.60,,,
10930,06-01-2023 08:10:00,30.67,33.21,12.67,,,
10931,06-01-2023 08:20:00,30.67,33.26,12.69,,,
10932,06-01-2023 08:30:00,30.69,33.36,12.76,,,
10933,06-01-2023 08:40:00,30.68,33.31,12.72,,,
10934,06-01-2023 08:50:00,30.69,33.24,12.70,,,
10935,06-01-2023 09:00:00,30.66,33.49,12.79,,,
10936,06-01-2023 09:10:00,30.72,33.77,12.97,,,
10937,06-01-2023 09:20:00,30.70,34.11,13.11,,,
10938,06-01-2023 09:30:00,30.70,34.30,13.19,,,
10939,06-01-2023 09:40:00,30.72,34.15,13.14,,,
10940,06-01-2023 09:50:00,30.67,34.10,13.07,,,
10941,06-01-2023 10:00:00,30.68,34.11,13.09,,,
10942,06-01-2023 10:10:00,30.71,34.15,13.14,,,
10943,06-01-2023 10:20:00,30.70,34.21,13.15,,,
10944,06-01-2023 10:30:00,30.69,34.36,13.21,,,
10945,06-01-2023 10:40:00,30.71,34.31,13.21,,,
10946,06-01-2023 10:50:00,30.72,34.46,13.28,,,
10947,06-01-2023 11:00:00,30.72,34.41,13.26,,,
10948,06-01-2023 11:10:00,30.71,34.45,13.27,,,
10949,06-01-2023 11:20:00,30.71,34.50,13.29,,,
10950,06-01-2023 11:30:00,30.71,34.67,13.36,,,
10951,06-01-2023 11:40:00,30.54,34.56,13.17,,,
10952,06-01-2023 11:50:00,30.71,34.79,13.42,,,
10953,06-01-2023 12:00:00,30.71,34.94,13.49,,,
10954,06-01-2023 12:10:00,30.68,35.01,13.49,,,
10955,06-01-2023 12:20:00,30.75,34.94,13.51,,,
10956,06-01-2023 12:30:00,30.71,35.06,13.54,,,
10957,06-01-2023 12:40:00,30.71,35.05,13.53,,,
10958,06-01-2023 12:50:00,30.76,34.91,13.51,,,
10959,06-01-2023 13:00:00,30.75,34.73,13.42,,,
10960,06-01-2023 13:10:00,30.74,34.70,13.40,,,
10961,06-01-2023 13:20:00,30.74,34.81,13.45,,,
10962,06-01-2023 13:30:00,30.72,34.78,13.42,,,
10963,06-01-2023 13:40:00,30.72,34.69,13.39,,,
10964,06-01-2023 13:50:00,30.74,34.67,13.38,,,
10965,06-01-2023 14:00:00,30.75,34.74,13.42,,,
10966,06-01-2023 14:10:00,30.69,34.84,13.42,,,
10967,06-01-2023 14:20:00,30.74,34.78,13.43,,,
10968,06-01-2023 14:30:00,30.74,34.63,13.37,,,
10969,06-01-2023 14:40:00,30.70,34.54,13.30,,,
10970,06-01-2023 14:50:00,30.70,34.49,13.28,,,
10971,06-01-2023 15:00:00,30.77,34.26,13.23,,,
10972,06-01-2023 15:10:00,30.71,33.75,12.95,,,
10973,06-01-2023 15:20:00,30.74,33.07,12.66,,,
10974,06-01-2023 15:30:00,30.74,33.31,12.77,,,
10975,06-01-2023 15:40:00,30.75,33.18,12.72,,,
10976,06-01-2023 15:50:00,30.69,33.04,12.61,,,
10977,06-01-2023 16:00:00,30.70,32.73,12.48,,,
10978,06-01-2023 16:10:00,30.74,32.45,12.37,,,
10979,06-01-2023 16:20:00,30.47,27.03,9.39,,,
10980,06-01-2023 16:30:00,27.12,31.96,9.00,,,
10981,06-01-2023 16:40:00,28.27,32.42,10.21,,,
10982,06-01-2023 16:50:00,30.47,32.05,11.95,,,
10983,06-01-2023 17:00:00,30.78,31.96,12.18,,,
10984,06-01-2023 17:10:00,30.84,31.68,12.10,,,
10985,06-01-2023 17:20:00,30.83,31.40,11.96,,,
10986,06-01-2023 17:30:00,30.82,31.54,12.01,,,
10987,06-01-2023 17:40:00,30.82,31.83,12.16,,,
10988,06-01-2023 17:50:00,30.81,32.09,12.27,,,
10989,06-01-2023 18:00:00,30.82,33.04,12.72,,,
10990,06-01-2023 18:10:00,30.84,33.21,12.82,,,
10991,06-01-2023 18:20:00,30.82,32.91,12.66,,,
10992,06-01-2023 18:30:00,30.83,32.20,12.34,,,
10993,06-01-2023 18:40:00,30.82,31.40,11.95,,,
10994,06-01-2023 18:50:00,30.81,30.89,11.69,,,
10995,06-01-2023 19:00:00,30.82,30.74,11.63,,,
10996,06-01-2023 19:10:00,30.82,31.09,11.79,,,
10997,06-01-2023 19:20:00,30.86,31.68,12.12,,,
10998,06-01-2023 19:30:00,30.82,32.35,12.40,,,
10999,06-01-2023 19:40:00,30.83,32.37,12.42,,,
11000,06-01-2023 19:50:00,30.80,32.57,12.49,,,
11001,06-01-2023 20:00:00,30.82,33.38,12.88,,,
11002,06-01-2023 20:10:00,30.79,34.05,13.16,,,
11003,06-01-2023 20:20:00,30.84,34.57,13.44,,,
11004,06-01-2023 20:30:00,30.83,34.71,13.49,,,
11005,06-01-2023 20:40:00,30.84,34.63,13.46,,,
11006,06-01-2023 20:50:00,30.86,34.38,13.37,,,
11007,06-01-2023 21:00:00,30.82,34.16,13.23,,,
11008,06-01-2023 21:10:00,30.68,33.80,12.95,,,
11009,06-01-2023 21:20:00,29.90,33.31,12.04,,,
11010,06-01-2023 21:30:00,29.77,33.14,11.85,,,
11011,06-01-2023 21:40:00,29.75,32.83,11.69,,,
11012,06-01-2023 21:50:00,28.92,32.54,10.84,,,
11013,06-01-2023 22:00:00,23.44,39.62,8.95,,,
11014,06-01-2023 22:10:00,20.66,46.21,8.72,,,
11015,06-01-2023 22:20:00,20.15,47.72,8.72,,,
11016,06-01-2023 22:30:00,20.05,47.87,8.68,,,
11017,06-01-2023 22:40:00,19.99,47.97,8.65,,,
11018,06-01-2023 22:50:00,20.00,47.93,8.65,,,
11019,06-01-2023 23:00:00,19.97,47.66,8.54,,,
11020,06-01-2023 23:10:00,19.99,47.54,8.52,,,
11021,06-01-2023 23:20:00,19.97,47.60,8.52,,,
11022,06-01-2023 23:30:00,19.96,47.70,8.54,,,
11023,06-01-2023 23:40:00,19.96,48.02,8.64,,,
11024,06-01-2023 23:50:00,19.95,48.33,8.73,,,
11025,06-02-2023 00:00:00,19.95,48.68,8.83,,,
11026,06-02-2023 00:10:00,19.94,48.16,8.66,,,
11027,06-02-2023 00:20:00,19.96,48.06,8.65,,,
11028,06-02-2023 00:30:00,19.94,47.97,8.61,,,
11029,06-02-2023 00:40:00,19.91,47.78,8.53,,,
11030,06-02-2023 00:50:00,19.91,47.55,8.46,,,
11031,06-02-2023 01:00:00,19.96,47.43,8.46,,,
11032,06-02-2023 01:10:00,19.92,47.26,8.37,,,
11033,06-02-2023 01:20:00,19.95,47.20,8.38,,,
11034,06-02-2023 01:30:00,19.92,47.19,8.35,,,
11035,06-02-2023 01:40:00,19.87,47.16,8.30,,,
11036,06-02-2023 01:50:00,19.88,47.07,8.28,,,
11037,06-02-2023 02:00:00,19.92,47.04,8.31,,,
11038,06-02-2023 02:10:00,19.92,47.23,8.37,,,
11039,06-02-2023 02:20:00,19.91,47.18,8.34,,,
11040,06-02-2023 02:30:00,19.90,46.98,8.27,,,
11041,06-02-2023 02:40:00,19.87,46.89,8.21,,,
11042,06-02-2023 02:50:00,19.90,46.77,8.20,,,
11043,06-02-2023 03:00:00,19.92,46.71,8.20,,,
11044,06-02-2023 03:10:00,19.92,46.63,8.18,,,
11045,06-02-2023 03:20:00,19.90,46.76,8.20,,,
11046,06-02-2023 03:30:00,19.88,46.59,8.13,,,
11047,06-02-2023 03:40:00,19.89,46.50,8.11,,,
11048,06-02-2023 03:50:00,19.90,46.43,8.09,,,
11049,06-02-2023 04:00:00,19.91,46.23,8.04,,,
11050,06-02-2023 04:10:00,19.91,45.99,7.96,,,
11051,06-02-2023 04:20:00,19.89,45.78,7.88,,,
11052,06-02-2023 04:30:00,19.89,45.57,7.81,,,
11053,06-02-2023 04:40:00,19.91,45.40,7.78,,,
11054,06-02-2023 04:50:00,19.90,45.26,7.72,,,
11055,06-02-2023 05:00:00,19.89,45.04,7.64,,,
11056,06-02-2023 05:10:00,19.89,44.95,7.61,,,
11057,06-02-2023 05:20:00,20.58,44.46,8.07,,,
11058,06-02-2023 05:30:00,20.91,46.80,9.13,,,
11059,06-02-2023 05:40:00,24.12,45.25,11.54,,,
11060,06-02-2023 05:50:00,29.12,35.84,12.47,,,
11061,06-02-2023 06:00:00,30.34,32.60,12.10,,,
11062,06-02-2023 06:10:00,30.63,31.67,11.91,,,
11063,06-02-2023 06:20:00,30.65,31.47,11.83,,,
11064,06-02-2023 06:30:00,30.69,31.39,11.83,,,
11065,06-02-2023 06:40:00,30.71,31.42,11.86,,,
11066,06-02-2023 06:50:00,30.72,31.45,11.88,,,
11067,06-02-2023 07:00:00,30.72,31.45,11.88,,,
11068,06-02-2023 07:10:00,30.75,31.39,11.88,,,
11069,06-02-2023 07:20:00,30.75,31.39,11.88,,,
11070,06-02-2023 07:30:00,30.75,31.29,11.83,,,
11071,06-02-2023 07:40:00,30.77,31.28,11.84,,,
11072,06-02-2023 07:50:00,30.76,31.24,11.81,,,
11073,06-02-2023 08:00:00,30.78,31.11,11.77,,,
11074,06-02-2023 08:10:00,30.78,31.05,11.74,,,
11075,06-02-2023 08:20:00,30.77,30.90,11.66,,,
11076,06-02-2023 08:30:00,30.78,30.79,11.61,,,
11077,06-02-2023 08:40:00,30.76,30.73,11.56,,,
11078,06-02-2023 08:50:00,30.79,30.74,11.60,,,
11079,06-02-2023 09:00:00,30.80,30.66,11.57,,,
11080,06-02-2023 09:10:00,30.77,30.74,11.58,,,
11081,06-02-2023 09:20:00,30.79,30.79,11.62,,,
11082,06-02-2023 09:30:00,30.81,30.79,11.64,,,
11083,06-02-2023 09:40:00,30.77,30.76,11.59,,,
11084,06-02-2023 09:50:00,30.80,30.80,11.64,,,
11085,06-02-2023 10:00:00,30.82,30.97,11.74,,,
11086,06-02-2023 10:10:00,30.81,31.10,11.79,,,
11087,06-02-2023 10:20:00,30.83,31.33,11.92,,,
11088,06-02-2023 10:30:00,30.82,31.37,11.93,,,
11089,06-02-2023 10:40:00,30.83,31.08,11.80,,,
11090,06-02-2023 10:50:00,30.81,30.97,11.73,,,
11091,06-02-2023 11:00:00,30.82,30.99,11.75,,,
11092,06-02-2023 11:10:00,30.80,30.86,11.66,,,
11093,06-02-2023 11:20:00,30.79,30.67,11.56,,,
11094,06-02-2023 11:30:00,30.79,30.72,11.59,,,
11095,06-02-2023 11:40:00,30.81,30.54,11.52,,,
11096,06-02-2023 11:50:00,30.81,30.45,11.47,,,
11097,06-02-2023 12:00:00,30.81,30.36,11.43,,,
11098,06-02-2023 12:10:00,30.80,30.55,11.51,,,
11099,06-02-2023 12:20:00,30.80,30.70,11.59,,,
11100,06-02-2023 12:30:00,30.82,30.83,11.67,,,
11101,06-02-2023 12:40:00,30.81,30.89,11.69,,,
11102,06-02-2023 12:50:00,30.82,31.35,11.92,,,
11103,06-02-2023 13:00:00,30.80,31.68,12.06,,,
11104,06-02-2023 13:10:00,30.80,32.09,12.26,,,
11105,06-02-2023 13:20:00,30.81,32.40,12.41,,,
11106,06-02-2023 13:30:00,30.82,32.77,12.59,,,
11107,06-02-2023 13:40:00,30.82,32.95,12.68,,,
11108,06-02-2023 13:50:00,30.79,32.87,12.61,,,
11109,06-02-2023 14:00:00,30.84,32.63,12.55,,,
11110,06-02-2023 14:10:00,30.82,32.44,12.44,,,
11111,06-02-2023 14:20:00,30.81,32.40,12.41,,,
11112,06-02-2023 14:30:00,30.80,32.13,12.28,,,
11113,06-02-2023 14:40:00,30.81,32.32,12.37,,,
11114,06-02-2023 14:50:00,30.78,32.77,12.56,,,
11115,06-02-2023 15:00:00,30.79,33.01,12.68,,,
11116,06-02-2023 15:10:00,30.82,33.00,12.70,,,
11117,06-02-2023 15:20:00,30.05,32.51,11.80,,,
11118,06-02-2023 15:30:00,29.75,31.00,10.83,,,
11119,06-02-2023 15:40:00,30.60,32.64,12.34,,,
11120,06-02-2023 15:50:00,30.77,32.21,12.29,,,
11121,06-02-2023 16:00:00,30.77,31.84,12.11,,,
11122,06-02-2023 16:10:00,30.79,31.76,12.09,,,
11123,06-02-2023 16:20:00,30.76,31.86,12.11,,,
11124,06-02-2023 16:30:00,30.81,31.60,12.04,,,
11125,06-02-2023 16:40:00,30.82,31.65,12.07,,,
11126,06-02-2023 16:50:00,30.82,31.56,12.03,,,
11127,06-02-2023 17:00:00,30.80,31.52,11.99,,,
11128,06-02-2023 17:10:00,30.82,31.59,12.04,,,
11129,06-02-2023 17:20:00,30.81,31.82,12.14,,,
11130,06-02-2023 17:30:00,30.83,31.99,12.24,,,
11131,06-02-2023 17:40:00,30.79,32.11,12.26,,,
11132,06-02-2023 17:50:00,30.82,32.24,12.35,,,
11133,06-02-2023 18:00:00,30.82,32.27,12.36,,,
11134,06-02-2023 18:10:00,30.81,32.14,12.29,,,
11135,06-02-2023 18:20:00,30.82,32.17,12.32,,,
11136,06-02-2023 18:30:00,30.84,32.02,12.26,,,
11137,06-02-2023 18:40:00,30.79,31.97,12.19,,,
11138,06-02-2023 18:50:00,30.81,32.13,12.29,,,
11139,06-02-2023 19:00:00,30.79,32.17,12.29,,,
11140,06-02-2023 19:10:00,30.81,31.90,12.18,,,
11141,06-02-2023 19:20:00,30.80,31.90,12.17,,,
11142,06-02-2023 19:30:00,30.82,31.73,12.11,,,
11143,06-02-2023 19:40:00,30.82,31.65,12.07,,,
11144,06-02-2023 19:50:00,30.81,31.62,12.04,,,
11145,06-02-2023 20:00:00,30.79,31.35,11.90,,,
11146,06-02-2023 20:10:00,30.84,31.21,11.87,,,
11147,06-02-2023 20:20:00,30.81,31.00,11.74,,,
11148,06-02-2023 20:30:00,30.81,30.79,11.64,,,
11149,06-02-2023 20:40:00,30.79,30.52,11.49,,,
11150,06-02-2023 20:50:00,30.79,30.47,11.47,,,
11151,06-02-2023 21:00:00,30.80,30.49,11.48,,,
11152,06-02-2023 21:10:00,30.67,30.13,11.19,,,
11153,06-02-2023 21:20:00,29.82,29.81,10.30,,,
11154,06-02-2023 21:30:00,29.70,29.71,10.14,,,
11155,06-02-2023 21:40:00,29.64,29.61,10.05,,,
11156,06-02-2023 21:50:00,28.94,29.81,9.55,,,
11157,06-02-2023 22:00:00,23.71,36.39,7.93,,,
11158,06-02-2023 22:10:00,20.84,42.52,7.65,,,
11159,06-02-2023 22:20:00,20.24,39.32,5.97,,,
11160,06-02-2023 22:30:00,20.05,38.17,5.38,,,
11161,06-02-2023 22:40:00,20.02,38.16,5.35,,,
11162,06-02-2023 22:50:00,19.99,38.11,5.30,,,
11163,06-02-2023 23:00:00,20.01,38.11,5.32,,,
11164,06-02-2023 23:10:00,19.98,38.06,5.27,,,
11165,06-02-2023 23:20:00,19.98,37.94,5.22,,,
11166,06-02-2023 23:30:00,19.98,37.87,5.20,,,
11167,06-02-2023 23:40:00,19.97,37.67,5.11,,,
11168,06-02-2023 23:50:00,19.96,37.58,5.07,,,
11169,06-03-2023 00:00:00,20.00,37.50,5.08,,,
11170,06-03-2023 00:10:00,19.96,37.47,5.03,,,
11171,06-03-2023 00:20:00,19.91,43.82,7.26,,,
11172,06-03-2023 00:30:00,19.88,45.19,7.68,,,
11173,06-03-2023 00:40:00,19.87,45.51,7.77,,,
11174,06-03-2023 00:50:00,19.89,45.54,7.80,,,
11175,06-03-2023 01:00:00,19.87,45.65,7.82,,,
11176,06-03-2023 01:10:00,19.88,45.70,7.84,,,
11177,06-03-2023 01:20:00,19.89,45.65,7.83,,,
11178,06-03-2023 01:30:00,19.88,45.66,7.83,,,
11179,06-03-2023 01:40:00,19.87,45.65,7.81,,,
11180,06-03-2023 01:50:00,19.85,45.72,7.82,,,
11181,06-03-2023 02:00:00,19.86,45.75,7.84,,,
11182,06-03-2023 02:10:00,19.85,45.85,7.86,,,
11183,06-03-2023 02:20:00,19.85,45.88,7.87,,,
11184,06-03-2023 02:30:00,19.88,45.84,7.89,,,
11185,06-03-2023 02:40:00,19.87,45.88,7.89,,,
11186,06-03-2023 02:50:00,19.88,45.92,7.91,,,
11187,06-03-2023 03:00:00,19.83,45.98,7.88,,,
11188,06-03-2023 03:10:00,19.82,46.09,7.91,,,
11189,06-03-2023 03:20:00,19.83,46.13,7.93,,,
11190,06-03-2023 03:30:00,19.86,46.15,7.97,,,
11191,06-03-2023 03:40:00,19.86,46.11,7.95,,,
11192,06-03-2023 03:50:00,19.86,46.11,7.95,,,
11193,06-03-2023 04:00:00,19.83,46.03,7.90,,,
11194,06-03-2023 04:10:00,19.86,45.92,7.89,,,
11195,06-03-2023 04:20:00,19.87,45.77,7.86,,,
11196,06-03-2023 04:30:00,19.86,45.63,7.80,,,
11197,06-03-2023 04:40:00,19.83,45.49,7.73,,,
11198,06-03-2023 04:50:00,19.85,45.05,7.60,,,
11199,06-03-2023 05:00:00,19.83,44.71,7.47,,,
11200,06-03-2023 05:10:00,19.85,44.28,7.35,,,
11201,06-03-2023 05:20:00,20.51,43.54,7.70,,,
11202,06-03-2023 05:30:00,20.84,45.53,8.65,,,
11203,06-03-2023 05:40:00,23.98,43.95,10.98,,,
11204,06-03-2023 05:50:00,28.94,34.61,11.79,,,
11205,06-03-2023 06:00:00,30.20,31.37,11.39,,,
11206,06-03-2023 06:10:00,30.42,30.48,11.15,,,
11207,06-03-2023 06:20:00,30.50,30.20,11.08,,,
11208,06-03-2023 06:30:00,30.53,30.17,11.09,,,
11209,06-03-2023 06:40:00,30.59,30.25,11.18,,,
11210,06-03-2023 06:50:00,30.59,30.36,11.23,,,
11211,06-03-2023 07:00:00,30.60,30.42,11.27,,,
11212,06-03-2023 07:10:00,30.60,30.44,11.28,,,
11213,06-03-2023 07:20:00,30.63,30.24,11.21,,,
11214,06-03-2023 07:30:00,30.62,30.19,11.18,,,
11215,06-03-2023 07:40:00,30.64,30.21,11.20,,,
11216,06-03-2023 07:50:00,30.63,29.92,11.05,,,
11217,06-03-2023 08:00:00,30.63,29.69,10.93,,,
11218,06-03-2023 08:10:00,30.64,29.83,11.01,,,
11219,06-03-2023 08:20:00,30.67,29.77,11.01,,,
11220,06-03-2023 08:30:00,30.68,29.79,11.03,,,
11221,06-03-2023 08:40:00,30.66,29.60,10.92,,,
11222,06-03-2023 08:50:00,30.65,29.63,10.92,,,
11223,06-03-2023 09:00:00,30.67,29.73,10.99,,,
11224,06-03-2023 09:10:00,30.68,29.84,11.06,,,
11225,06-03-2023 09:20:00,30.67,30.00,11.13,,,
11226,06-03-2023 09:30:00,30.71,30.31,11.32,,,
11227,06-03-2023 09:40:00,30.70,30.34,11.32,,,
11228,06-03-2023 09:50:00,30.68,30.09,11.18,,,
11229,06-03-2023 10:00:00,30.72,29.75,11.05,,,
11230,06-03-2023 10:10:00,30.69,29.67,10.98,,,
11231,06-03-2023 10:20:00,30.68,29.75,11.01,,,
11232,06-03-2023 10:30:00,30.70,30.03,11.17,,,
11233,06-03-2023 10:40:00,30.69,30.53,11.41,,,
11234,06-03-2023 10:50:00,30.74,30.53,11.44,,,
11235,06-03-2023 11:00:00,30.71,30.71,11.52,,,
11236,06-03-2023 11:10:00,30.71,30.99,11.65,,,
11237,06-03-2023 11:20:00,30.70,31.32,11.80,,,
11238,06-03-2023 11:30:00,30.72,31.74,12.03,,,
11239,06-03-2023 11:40:00,30.72,32.19,12.24,,,
11240,06-03-2023 11:50:00,30.72,32.87,12.56,,,
11241,06-03-2023 12:00:00,30.77,33.62,12.94,,,
11242,06-03-2023 12:10:00,30.70,34.19,13.14,,,
11243,06-03-2023 12:20:00,30.69,34.77,13.39,,,
11244,06-03-2023 12:30:00,30.74,34.93,13.50,,,
11245,06-03-2023 12:40:00,30.72,34.91,13.48,,,
11246,06-03-2023 12:50:00,30.74,34.67,13.38,,,
11247,06-03-2023 13:00:00,30.74,34.27,13.21,,,
11248,06-03-2023 13:10:00,30.69,33.73,12.93,,,
11249,06-03-2023 13:20:00,30.71,33.25,12.73,,,
11250,06-03-2023 13:30:00,30.71,33.01,12.62,,,
11251,06-03-2023 13:40:00,30.74,32.77,12.52,,,
11252,06-03-2023 13:50:00,30.70,32.42,12.33,,,
11253,06-03-2023 14:00:00,30.71,32.24,12.25,,,
11254,06-03-2023 14:10:00,30.72,32.74,12.50,,,
11255,06-03-2023 14:20:00,30.72,32.83,12.54,,,
11256,06-03-2023 14:30:00,30.72,32.74,12.50,,,
11257,06-03-2023 14:40:00,30.72,32.36,12.32,,,
11258,06-03-2023 14:50:00,30.72,32.02,12.16,,,
11259,06-03-2023 15:00:00,30.71,32.08,12.18,,,
11260,06-03-2023 15:10:00,30.74,31.76,12.04,,,
11261,06-03-2023 15:20:00,30.71,31.78,12.04,,,
11262,06-03-2023 15:30:00,30.70,31.76,12.02,,,
11263,06-03-2023 15:40:00,30.71,31.43,11.87,,,
11264,06-03-2023 15:50:00,30.72,31.30,11.82,,,
11265,06-03-2023 16:00:00,30.72,32.62,12.44,,,
11266,06-03-2023 16:10:00,30.71,33.41,12.80,,,
11267,06-03-2023 16:20:00,30.72,32.99,12.61,,,
11268,06-03-2023 16:30:00,30.75,32.49,12.40,,,
11269,06-03-2023 16:40:00,30.71,31.88,12.09,,,
11270,06-03-2023 16:50:00,30.69,31.51,11.89,,,
11271,06-03-2023 17:00:00,30.69,31.33,11.80,,,
11272,06-03-2023 17:10:00,29.58,30.35,10.36,,,
11273,06-03-2023 17:20:00,29.22,29.94,9.85,,,
11274,06-03-2023 17:30:00,30.50,27.94,9.91,,,
11275,06-03-2023 17:40:00,30.97,28.92,10.83,,,
11276,06-03-2023 17:50:00,31.06,29.12,11.01,,,
11277,06-03-2023 18:00:00,31.05,29.24,11.06,,,
11278,06-03-2023 18:10:00,31.10,29.59,11.29,,,
11279,06-03-2023 18:20:00,31.12,29.60,11.31,,,
11280,06-03-2023 18:30:00,31.08,29.22,11.08,,,
11281,06-03-2023 18:40:00,30.97,28.98,10.86,,,
11282,06-03-2023 18:50:00,30.86,29.47,11.02,,,
11283,06-03-2023 19:00:00,30.86,30.11,11.35,,,
11284,06-03-2023 19:10:00,30.96,29.86,11.30,,,
11285,06-03-2023 19:20:00,31.08,30.60,11.78,,,
11286,06-03-2023 19:30:00,31.10,31.85,12.40,,,
11287,06-03-2023 19:40:00,31.10,32.37,12.65,,,
11288,06-03-2023 19:50:00,31.13,32.63,12.80,,,
11289,06-03-2023 20:00:00,31.15,32.72,12.86,,,
11290,06-03-2023 20:10:00,31.10,32.52,12.72,,,
11291,06-03-2023 20:20:00,31.12,32.04,12.52,,,
11292,06-03-2023 20:30:00,31.10,31.76,12.36,,,
11293,06-03-2023 20:40:00,30.92,31.83,12.24,,,
11294,06-03-2023 20:50:00,30.78,32.09,12.24,,,
11295,06-03-2023 21:00:00,30.72,32.19,12.24,,,
11296,06-03-2023 21:10:00,30.54,31.67,11.84,,,
